code,flightnum,depicao,arricao,route,aircraft,flightlevel,distance,deptime,arrtime,flighttime,notes,price,flighttype,daysofweek,enabled
CSN,6840,ZLXN,ZHHH,,B-2917,37000,,4:00,6:15,2:15,,141,P,12460,1
CSN,6847,ZGSZ,ZSTX,,B-6353,37000,,14:05,15:55,1:50,,114,P,1234560,1
CSN,6848 (1),ZSTX,ZGSZ,,B-6353,38000,,23:00,1:00,2:00,,114,P,1240,1
CSN,6848 (2),ZSTX,ZGSZ,,B-6353,38000,,23:00,0:55,1:55,,114,P,35,1
CSN,6848 (3),ZSTX,ZGSZ,,B-6353,38000,,22:55,0:55,2:00,,114,P,6,1
CSN,6849,ZGSZ,ZSHC,,B-30EZ,37000,,23:00,1:00,2:00,,126,P,1234560,1
CSN,6850,ZSHC,ZGSZ,,B-30EZ,38000,,2:15,4:35,2:20,,126,P,1234560,1
CSN,6851,ZYCC,ZGGG,,B-30AK,38000,,5:45,10:30,4:45,,230,P,1234560,1
CSN,6852,ZGGG,ZYCC,,B-30AK,37000,,11:50,15:55,4:05,,230,P,1234560,1
CSN,6853 (A),ZWSH,ZWKL,,B-1286,37000,,1:15,3:00,1:45,,113,P,1350,1
CSN,6853 (B),ZWKL,ZLXY,,B-1365,37000,,3:45,7:15,3:30,,200,P,1350,1
CSN,6854 (A),ZLXY,ZWKL,,B-1407,38000,,8:20,12:20,4:00,,200,P,1350,1
CSN,6854 (B),ZWKL,ZWSH,,B-1407,38000,,13:05,14:45,1:40,,113,P,1350,1
CSN,6855 (A),ZWTN,ZWKL,,B-7997,37000,,0:40,2:10,1:30,,103,P,1234560,1
CSN,6855 (B),ZWKL,ZUUU,,B-7968,37000,,2:55,6:35,3:40,,192,P,1234560,1
CSN,6856 (1A),ZUUU,ZWKL,,B-7997,38000,,7:40,11:40,4:00,,192,P,246,1
CSN,6856 (1B),ZWKL,ZWTN,,B-7997,38000,,12:25,14:00,1:35,,103,P,246,1
CSN,6856 (2A),ZUUU,ZWKL,,B-7997,38000,,8:05,11:55,3:50,,192,P,1350,1
CSN,6856 (2B),ZWKL,ZWTN,,B-7997,38000,,12:40,14:10,1:30,,103,P,1350,1
CSN,6857,ZWWW,ZWYN,,B-5247,28000,,11:20,12:40,1:20,,85,P,1234560,1
CSN,6858,ZWYN,ZWWW,,B-5281,27000,,2:40,3:50,1:10,,85,P,1234560,1
CSN,6859 (A),ZWSH,ZWAK,,B-1365,27000,,1:50,2:50,1:00,,79,P,246,1
CSN,6859 (B),ZWAK,ZLXY,,B-5247,37000,,3:35,7:15,3:40,,233,P,246,1
CSN,6861,ZWWW,ZWAK,,B-1407,32000,,0:05,1:35,1:30,,97,P,1234560,1
CSN,6863,ZWWW,ZWAK,,B-1286,32000,,2:20,3:50,1:30,,97,P,1350,1
CSN,6865,ZWWW,ZWAK,,B-5239,32000,,5:00,6:25,1:25,,97,P,1234560,1
CSN,6866,ZWAK,ZWWW,,B-1362,31000,,7:10,8:30,1:20,,97,P,1234560,1
CSN,6867,ZWWW,ZWAK,,B-5281,32000,,7:55,9:30,1:35,,97,P,1234560,1
CSN,6868 (1),ZWAK,ZWWW,,B-7969,31000,,10:30,11:55,1:25,,97,P,123450,1
CSN,6868 (2),ZWAK,ZWWW,,B-7969,31000,,10:30,12:05,1:35,,97,P,6,1
CSN,6869 (1),ZWWW,ZWAK,,B-5247,32000,,12:10,13:35,1:25,,97,P,23460,1
CSN,6869 (2),ZWWW,ZWAK,,B-5247,32000,,11:50,13:20,1:30,,97,P,1,1
CSN,6869 (3),ZWWW,ZWAK,,B-5247,32000,,11:55,13:35,1:40,,97,P,5,1
CSN,6871 (1),ZWWW,ZWKC,,B-7969,28000,,23:45,1:00,1:15,,81,P,34560,1
CSN,6871 (2),ZWWW,ZWKC,,B-7969,28000,,1:15,2:30,1:15,,81,P,12,1
CSN,6873 (1),ZWWW,ZWKC,,B-5251,28000,,13:05,14:15,1:10,,81,P,1346,1
CSN,6873 (2),ZWWW,ZWKC,,B-5251,28000,,12:55,14:15,1:20,,81,P,250,1
CSN,6875 (1),ZWWW,ZWKC,,B-5290,28000,,6:45,8:00,1:15,,81,P,1246,1
CSN,6875 (2),ZWWW,ZWKC,,B-5290,28000,,7:30,8:45,1:15,,81,P,30,1
CSN,6875 (3),ZWWW,ZWKC,,B-5290,28000,,7:00,8:15,1:15,,81,P,5,1
CSN,6877 (1),ZWWW,ZWSC,,B-5247,38000,,23:55,2:15,2:20,,126,P,1236,1
CSN,6877 (2),ZWWW,ZWSC,,B-5247,38000,,0:00,2:15,2:15,,126,P,5,1
CSN,6879,ZWWW,ZWSC,,B-5290,38000,,12:30,14:50,2:20,,126,P,1234560,1
CSN,6880,ZWSC,ZWWW,,B-1286,37000,,15:35,17:25,1:50,,126,P,1234560,1
CSN,6881,ZWWW,ZGGG,,B-1782,37000,,8:45,14:05,5:20,,280,P,1234560,1
CSN,6882 (1),ZGGG,ZWWW,,B-1782,38000,,2:05,7:35,5:30,,280,P,123456,1
CSN,6882 (2),ZGGG,ZWWW,,B-1782,38000,,1:50,7:35,5:45,,280,P,0,1
CSN,6885 (A),ZWSH,ZWWW,,B-1367,37000,,3:50,5:40,1:50,,125,P,1234560,1
CSN,6885 (B),ZWWW,ZGGG,,B-30F6,37000,,6:45,12:00,5:15,,280,P,1234560,1
CSN,6886 (A),ZGGG,ZWWW,,B-30F6,38000,,0:10,5:35,5:25,,280,P,1234560,1
CSN,6886 (B),ZWWW,ZWSH,,B-1748,38000,,6:40,8:45,2:05,,125,P,1234560,1
CSN,6887,ZWWW,ZGGG,,B-5598,37000,,10:45,16:05,5:20,,280,P,1234560,1
CSN,6888,ZGGG,ZWWW,,B-1701,38000,,4:05,9:35,5:30,,280,P,1234560,1
CSN,6889 (A),ZWWW,ZGHA,,B-7967,37000,,0:10,4:30,4:20,,253,P,1234560,1
CSN,6889 (B),ZGHA,ZGSZ,,B-5767,31000,,5:30,7:20,1:50,,94,P,1234560,1
CSN,6890 (A),ZGSZ,ZGHA,,B-5251,32000,,8:35,10:05,1:30,,94,P,1234560,1
CSN,6890 (B),ZGHA,ZWWW,,B-7997,38000,,11:10,15:55,4:45,,253,P,1234560,1
CSN,6891,ZWWW,ZGGG,,B-5767,37000,,0:45,5:55,5:10,,280,P,1234560,1
CSN,6892,ZGGG,ZWWW,,B-5767,38000,,7:15,12:45,5:30,,280,P,1234560,1
CSN,6893 (A),ZWTN,ZWWW,,B-5251,37000,,7:45,9:30,1:45,,121,P,1234560,1
CSN,6893 (B),ZWWW,ZBTJ,,B-5251,37000,,10:30,14:20,3:50,,228,P,1234560,1
CSN,6894 (1A),ZBTJ,ZWWW,,B-5232,38000,,0:30,4:55,4:25,,228,P,1346,1
CSN,6894 (1B),ZWWW,ZWTN,,B-1286,38000,,6:00,8:00,2:00,,121,P,12350,1
CSN,6894 (2A),ZBTJ,ZWWW,,B-5232,38000,,0:30,5:00,4:30,,228,P,250,1
CSN,6894 (2B),ZWWW,ZWTN,,B-1286,38000,,5:55,8:00,2:05,,121,P,46,1
CSN,6895,ZWWW,ZGGG,,B-1747,37000,,2:45,8:00,5:15,,280,P,1234560,1
CSN,6896,ZGGG,ZWWW,,B-1747,38000,,9:15,14:50,5:35,,280,P,1234560,1
CSN,6899 (A),ZYTL,ZHHH,,B-9951,38000,,2:40,5:10,2:30,,130,P,1234560,1
CSN,6899 (B),ZHHH,ZJSY,,B-9951,38000,,6:15,8:55,2:40,,153,P,1234560,1
CSN,6900 (A),ZJSY,ZHHH,,B-9951,37000,,10:05,12:35,2:30,,153,P,1234560,1
CSN,6900 (B),ZHHH,ZYTL,,B-6908,37000,,13:35,15:55,2:20,,130,P,1234560,1
CSN,6901,ZWWW,ZBAD,,B-2788,37000,,2:00,5:40,3:40,,222,P,1234560,1
CSN,6902,ZBAD,ZWWW,,B-7969,38000,,7:00,11:20,4:20,,222,P,1234560,1
CSN,6903,ZWWW,ZBAD,,B-7997,37000,,6:30,10:15,3:45,,222,P,1234560,1
CSN,6905,ZWWW,ZBAD,,B-5598,37000,,5:30,9:15,3:45,,222,P,1234560,1
CSN,6906,ZBAD,ZWWW,,B-7996,38000,,10:30,15:00,4:30,,222,P,1234560,1
CSN,6907,ZWWW,ZBAD,,B-324Q,37000,,9:30,13:20,3:50,,222,P,1234560,1
CSN,6908,ZBAD,ZWWW,,B-324Q,38000,,4:00,8:30,4:30,,222,P,1234560,1
CSN,6910,ZBAD,ZWWW,,B-2725,38000,,11:30,15:50,4:20,,222,P,1234560,1
CSN,6911 (1),ZWWW,ZBAD,,B-1736,37000,,1:00,4:40,3:40,,222,P,2450,1
CSN,6911 (2),ZWWW,ZBAD,,B-1736,37000,,1:00,4:45,3:45,,222,P,136,1
CSN,6912,ZBAD,ZWWW,,B-1736,38000,,6:00,10:20,4:20,,222,P,1234560,1
CSN,6913,ZWWW,ZBAD,,B-5251,37000,,11:30,15:15,3:45,,222,P,12350,1
CSN,6914 (1),ZBAD,ZWWW,,B-1283,38000,,0:15,4:30,4:15,,222,P,1350,1
CSN,6914 (2),ZBAD,ZWWW,,B-1283,38000,,0:10,4:30,4:20,,222,P,2,1
CSN,6915 (A),ZWWW,ZLLL,,B-1410,37000,,2:05,4:55,2:50,,163,P,1234560,1
CSN,6915 (B),ZLLL,ZYCC,,B-1410,37000,,6:00,9:05,3:05,,194,P,1234560,1
CSN,6916 (A),ZYCC,ZLLL,,B-1410,38000,,10:00,13:40,3:40,,194,P,1234560,1
CSN,6916 (B),ZLLL,ZWWW,,B-1410,38000,,14:30,17:25,2:55,,163,P,1234560,1
CSN,6917 (A),ZWWW,ZHCC,,B-1236,37000,,1:25,5:25,4:00,,225,P,1234560,1
CSN,6917 (B),ZHCC,ZSFZ,,B-1403,37000,,6:30,8:40,2:10,,128,P,1234560,1
CSN,6918 (1A),ZSFZ,ZHCC,,B-2620,38000,,9:40,11:55,2:15,,128,P,1234560,1
CSN,6918 (1B),ZHCC,ZWWW,,B-1236,38000,,13:05,17:30,4:25,,225,P,1350,1
CSN,6918 (2A),ZHCC,ZWWW,,B-1236,38000,,12:55,17:30,4:35,,225,P,246,1
CSN,6919 (A),ZWAK,ZWWW,,B-5761,31000,,0:00,1:25,1:25,,97,P,1234560,1
CSN,6919 (B),ZWWW,ZSHC,,B-5762,37000,,2:25,7:20,4:55,,280,P,1234560,1
CSN,6920 (A),ZSHC,ZWWW,,B-5762,38000,,8:25,13:55,5:30,,280,P,1234560,1
CSN,6920 (B),ZWWW,ZWAK,,B-5761,32000,,14:55,16:30,1:35,,97,P,1234560,1
CSN,6921 (1),ZGSZ,ZSSH,,B-6913,37000,,7:05,9:25,2:20,,144,P,246,1
CSN,6921 (2),ZGSZ,ZSSH,,B-6913,37000,,2:50,5:10,2:20,,144,P,15,1
CSN,6921 (3),ZGSZ,ZSSH,,B-6913,37000,,10:00,12:20,2:20,,144,P,3,1
CSN,6921 (4),ZGSZ,ZSSH,,B-6913,37000,,9:10,11:20,2:10,,144,P,0,1
CSN,6922 (1),ZSSH,ZGSZ,,B-6913,38000,,10:10,12:55,2:45,,144,P,246,1
CSN,6922 (2),ZSSH,ZGSZ,,B-6913,38000,,6:15,9:00,2:45,,144,P,1,1
CSN,6922 (3),ZSSH,ZGSZ,,B-6913,38000,,13:10,15:50,2:40,,144,P,3,1
CSN,6922 (4),ZSSH,ZGSZ,,B-6913,38000,,12:05,14:40,2:35,,144,P,0,1
CSN,6922 (5),ZSSH,ZGSZ,,B-6913,38000,,7:20,10:05,2:45,,144,P,5,1
CSN,6923,ZGSZ,ZPPP,,B-30EC,38000,,10:25,13:00,2:35,,131,P,1234560,1
CSN,6924,ZPPP,ZGSZ,,B-30EC,37000,,14:05,16:30,2:25,,131,P,1234560,1
CSN,6925 (1A),ZWKL,ZWWW,,B-7971,23000,,2:00,3:00,1:00,,69,P,50,1
CSN,6925 (1B),ZWWW,ZUUU,,B-7971,37000,,4:00,7:45,3:45,,196,P,150,1
CSN,6925 (2A),ZWKL,ZWWW,,B-7971,23000,,2:00,2:55,0:55,,69,P,13,1
CSN,6925 (2B),ZWWW,ZUUU,,B-7971,37000,,3:55,7:45,3:50,,196,P,3,1
CSN,6926 (A),ZUUU,ZWWW,,B-7971,38000,,9:00,12:45,3:45,,196,P,1350,1
CSN,6926 (B),ZWWW,ZWKL,,B-7995,24000,,13:45,14:45,1:00,,69,P,1350,1
CSN,6932,ZGHA,ZWWW,,B-1237,38000,,8:00,12:50,4:50,,253,P,1234560,1
CSN,6933 (A),ZWWW,ZBHH,,B-1285,37000,,1:20,4:40,3:20,,193,P,1234560,1
CSN,6933 (B),ZBHH,ZSQD,,B-7971,37000,,5:35,7:50,2:15,,112,P,1234560,1
CSN,6934 (A),ZSQD,ZBHH,,B-7971,38000,,8:50,11:30,2:40,,112,P,1234560,1
CSN,6934 (B),ZBHH,ZWWW,,B-5251,38000,,12:25,15:55,3:30,,193,P,1234560,1
CSN,6935 (1),ZGSZ,ZSJG,,B-1690,37000,,7:05,9:25,2:20,,150,P,1350,1
CSN,6935 (2),ZGSZ,ZSJG,,B-1690,37000,,6:55,9:15,2:20,,150,P,246,1
CSN,6936 (1),ZSJG,ZGSZ,,B-1690,38000,,10:15,12:55,2:40,,150,P,1350,1
CSN,6936 (2),ZSJG,ZGSZ,,B-1690,38000,,10:20,13:00,2:40,,150,P,246,1
CSN,6937,ZJSY,ZWWW,,B-327G,38000,,1:15,6:55,5:40,,296,P,1234560,1
CSN,6938,ZWWW,ZJSY,,B-327G,37000,,9:30,15:00,5:30,,296,P,1234560,1
CSN,6939 (A),ZWWW,ZHHH,,B-1363,37000,,0:25,4:40,4:15,,244,P,1234560,1
CSN,6939 (B),ZHHH,ZSAM,,B-1520,37000,,5:40,7:30,1:50,,106,P,1234560,1
CSN,6940 (A),ZSAM,ZHHH,,B-1520,38000,,8:35,10:40,2:05,,106,P,1234560,1
CSN,6940 (B),ZHHH,ZWWW,,B-1363,38000,,11:40,16:15,4:35,,244,P,1234560,1
CSN,6941,ZWWW,ZUUU,,B-1286,37000,,1:00,4:45,3:45,,196,P,1234560,1
CSN,6942 (1),ZUUU,ZWWW,,B-1286,38000,,6:00,9:45,3:45,,196,P,124560,1
CSN,6942 (2),ZUUU,ZWWW,,B-1286,38000,,6:05,9:45,3:40,,196,P,3,1
CSN,6943,ZWWW,ZUUU,,B-1286,37000,,7:00,10:45,3:45,,196,P,1234560,1
CSN,6944,ZUUU,ZWWW,,B-1286,38000,,12:00,15:45,3:45,,196,P,1234560,1
CSN,6947,ZLXY,ZBAD,,B-6581,37000,,12:45,14:55,2:10,,112,P,1234560,1
CSN,6948,ZBAD,ZLXY,,B-1717,38000,,9:30,11:40,2:10,,112,P,1234560,1
CSN,6949 (A),ZWWW,ZUCK,,B-1365,37000,,1:10,5:00,3:50,,213,P,1234560,1
CSN,6949 (B),ZUCK,ZPPP,,B-1285,32000,,6:05,7:35,1:30,,95,P,1234560,1
CSN,6950 (A),ZPPP,ZUCK,,B-1365,31000,,8:40,10:20,1:40,,95,P,1234560,1
CSN,6950 (B),ZUCK,ZWWW,,B-1365,38000,,11:35,15:45,4:10,,213,P,1234560,1
CSN,6951 (1A),ZWTN,ZWWW,,B-7971,37000,,2:15,3:55,1:40,,121,P,1346,1
CSN,6951 (1B),ZWWW,ZLXY,,B-1407,37000,,5:20,8:45,3:25,,198,P,1234560,1
CSN,6951 (2A),ZWTN,ZWWW,,B-7971,37000,,2:15,4:00,1:45,,121,P,250,1
CSN,6952 (A),ZLXY,ZWWW,,B-7996,38000,,9:50,13:30,3:40,,198,P,1234560,1
CSN,6952 (B),ZWWW,ZWTN,,B-7971,38000,,14:30,16:30,2:00,,121,P,1234560,1
CSN,6953 (A),ZYTL,ZLXY,,B-9911,38000,,0:50,3:35,2:45,,138,P,1234560,1
CSN,6953 (B),ZLXY,ZWWW,,B-6766,38000,,4:40,8:20,3:40,,198,P,1234560,1
CSN,6954 (A),ZWWW,ZLXY,,B-9911,37000,,9:35,13:00,3:25,,198,P,1234560,1
CSN,6954 (B),ZLXY,ZYTL,,B-6766,37000,,14:05,16:20,2:15,,138,P,1234560,1
CSN,6955 (A),ZWWW,ZGHA,,B-7995,37000,,1:10,5:30,4:20,,253,P,1234560,1
CSN,6955 (B),ZGHA,ZSWZ,,B-5761,37000,,6:30,8:10,1:40,,103,P,1234560,1
CSN,6956 (A),ZSWZ,ZGHA,,B-5761,38000,,9:10,11:05,1:55,,103,P,1234560,1
CSN,6956 (B),ZGHA,ZWWW,,B-206C,38000,,12:05,16:55,4:50,,253,P,1234560,1
CSN,6957,ZGGG,ZSSH,,B-6815,37000,,9:10,11:35,2:25,,141,P,1234560,1
CSN,6958,ZSSH,ZGGG,,B-6253,38000,,12:35,15:30,2:55,,141,P,1234560,1
CSN,6959,ZWWW,ZLXY,,B-1782,37000,,1:05,4:20,3:15,,198,P,1234560,1
CSN,6960 (1),ZLXY,ZWWW,,B-1782,38000,,5:25,9:05,3:40,,198,P,13560,1
CSN,6960 (2),ZLXY,ZWWW,,B-1782,38000,,5:25,8:55,3:30,,198,P,24,1
CSN,6961,ZWWW,ZUUU,,B-1748,37000,,4:00,7:45,3:45,,196,P,246,1
CSN,6962 (1),ZUUU,ZWWW,,B-1748,38000,,9:00,12:45,3:45,,196,P,24,1
CSN,6962 (2),ZUUU,ZWWW,,B-1748,38000,,9:00,13:00,4:00,,196,P,6,1
CSN,6964 (A),ZSCN,ZLXN,,B-1363,38000,,7:50,11:00,3:10,,159,P,1234560,1
CSN,6964 (B),ZLXN,ZWWW,,B-1363,38000,,11:50,14:40,2:50,,154,P,1234560,1
CSN,6965 (A),ZWWW,ZUMY,,B-1520,37000,,1:30,5:20,3:50,,194,P,246,1
CSN,6965 (B),ZUMY,ZJHK,,B-1520,37000,,6:10,8:45,2:35,,149,P,246,1
CSN,6966 (A),ZJHK,ZUMY,,B-1520,38000,,9:50,12:25,2:35,,149,P,246,1
CSN,6966 (B),ZUMY,ZWWW,,B-1520,38000,,13:15,16:45,3:30,,194,P,246,1
CSN,6967,ZWWW,ZSJN,,B-206C,37000,,3:35,7:55,4:20,,235,P,1234560,1
CSN,6968,ZSJN,ZWWW,,B-206C,38000,,8:55,14:05,5:10,,235,P,1234560,1
CSN,6969,ZGSZ,ZUNC,,B-303K,38000,,22:50,1:10,2:20,,134,P,123460,1
CSN,6970,ZUNC,ZGSZ,,B-6657,37000,,14:35,16:50,2:15,,134,P,1234560,1
CSN,6971 (A),ZWYN,ZWWW,,B-1782,27000,,1:40,2:50,1:10,,85,P,1234560,1
CSN,6971 (B),ZWWW,ZSNJ,,B-1782,37000,,3:50,8:30,4:40,,264,P,1234560,1
CSN,6972 (A),ZSNJ,ZWWW,,B-1782,38000,,9:40,14:50,5:10,,264,P,1234560,1
CSN,6972 (B),ZWWW,ZWYN,,B-5598,28000,,15:55,17:15,1:20,,85,P,1234560,1
CSN,6973,ZWWW,ZJSY,,B-1285,37000,,3:40,9:15,5:35,,296,P,1234560,1
CSN,6974 (1),ZJSY,ZWWW,,B-7968,38000,,10:30,16:20,5:50,,296,P,1350,1
CSN,6974 (2),ZJSY,ZWWW,,B-7968,38000,,10:25,16:20,5:55,,296,P,246,1
CSN,6975 (A),ZWWW,ZHNY,,B-1285,37000,,0:30,4:30,4:00,,225,P,1234560,1
CSN,6975 (B),ZHNY,ZSPD,,B-1285,37000,,5:20,7:20,2:00,,113,P,1234560,1
CSN,6976 (A),ZSPD,ZHNY,,B-1285,38000,,8:35,10:45,2:10,,113,P,1234560,1
CSN,6976 (B),ZHNY,ZWWW,,B-1285,38000,,11:35,15:50,4:15,,225,P,1234560,1
CSN,6977 (A),ZJHK,ZSAM,,B-6662,37000,,1:45,3:30,1:45,,117,P,1234560,1
CSN,6977 (B),ZSAM,ZYTL,,B-6662,37000,,4:45,7:40,2:55,,165,P,1234560,1
CSN,6978 (A),ZYTL,ZSAM,,B-6662,38000,,8:45,11:50,3:05,,165,P,1234560,1
CSN,6978 (B),ZSAM,ZJHK,,B-6662,38000,,12:50,15:15,2:25,,117,P,1234560,1
CSN,6979 (A),ZWWW,ZLXN,,B-1736,37000,,1:50,4:25,2:35,,154,P,1350,1
CSN,6979 (B),ZLXN,ZJHK,,B-7997,37000,,5:15,8:20,3:05,,192,P,1350,1
CSN,6980 (A),ZJHK,ZLXN,,B-1736,38000,,9:25,12:55,3:30,,192,P,1350,1
CSN,6980 (B),ZLXN,ZWWW,,B-1736,38000,,13:45,16:35,2:50,,154,P,1350,1
CSN,6981,ZWWW,ZSSS,,B-1782,37000,,1:30,6:10,4:40,,280,P,1234560,1
CSN,6982,ZSSS,ZWWW,,B-5761,38000,,7:35,13:20,5:45,,280,P,1234560,1
CSN,6983 (A),ZYTL,ZSYN,,B-9916,32000,,23:20,0:55,1:35,,95,P,1234560,1
CSN,6983 (B),ZSYN,ZGSD,,B-6908,38000,,2:00,4:50,2:50,,150,P,1234560,1
CSN,6984 (A),ZGSD,ZSYN,,B-6908,37000,,5:55,8:45,2:50,,150,P,1234560,1
CSN,6984 (B),ZSYN,ZYTL,,B-9916,31000,,10:55,12:35,1:40,,95,P,1234560,1
CSN,6985 (1),ZWWW,ZSOF,,B-1283,37000,,5:45,10:00,4:15,,253,P,35,1
CSN,6985 (2),ZWWW,ZSOF,,B-1283,37000,,5:30,9:50,4:20,,253,P,10,1
CSN,6986 (1),ZSOF,ZWWW,,B-1367,38000,,10:55,15:55,5:00,,253,P,35,1
CSN,6986 (2),ZSOF,ZWWW,,B-1367,38000,,10:50,16:15,5:25,,253,P,1,1
CSN,6986 (3),ZSOF,ZWWW,,B-1367,38000,,10:05,15:05,5:00,,253,P,0,1
CSN,6987 (A),ZWWW,ZUGY,,B-1748,37000,,2:05,6:15,4:10,,233,P,1234560,1
CSN,6987 (B),ZUGY,ZJSY,,B-1748,37000,,7:15,9:15,2:00,,117,P,1234560,1
CSN,6988 (1A),ZJSY,ZUGY,,B-1748,38000,,10:30,12:20,1:50,,117,P,1350,1
CSN,6988 (1B),ZUGY,ZWWW,,B-1748,38000,,13:20,17:40,4:20,,233,P,1234560,1
CSN,6988 (2A),ZJSY,ZUGY,,B-1748,38000,,10:25,12:20,1:55,,117,P,246,1
CSN,6989,ZWWW,ZSHC,,B-1285,37000,,9:40,14:45,5:05,,280,P,1234560,1
CSN,6990,ZSHC,ZWWW,,B-1285,38000,,1:05,6:35,5:30,,280,P,1234560,1
CSN,6991,ZBAD,ZUNC,,B-1801,38000,,8:15,10:50,2:35,,145,P,1234560,1
CSN,6992,ZUNC,ZBAD,,B-1801,37000,,11:45,14:15,2:30,,145,P,1234560,1
CSN,6993 (1),ZWWW,ZHCC,,B-5749,37000,,3:55,8:10,4:15,,225,P,123456,1
CSN,6993 (2),ZWWW,ZHCC,,B-5749,37000,,4:00,8:10,4:10,,225,P,0,1
CSN,6994,ZHCC,ZWWW,,B-5749,38000,,9:15,13:40,4:25,,225,P,1234560,1
CSN,6995,ZWWW,ZSSS,,B-5761,37000,,3:30,8:10,4:40,,280,P,1234560,1
CSN,6996,ZSSS,ZWWW,,B-5761,38000,,9:35,15:25,5:50,,280,P,1234560,1
CSN,6997 (A),ZWSH,ZWWW,,B-1285,37000,,4:45,6:30,1:45,,125,P,1234560,1
CSN,6997 (B),ZWWW,ZSSS,,B-7967,37000,,7:30,12:20,4:50,,280,P,1234560,1
CSN,6998 (A),ZSSS,ZWWW,,B-7967,38000,,0:40,6:15,5:35,,280,P,1234560,1
CSN,6998 (B),ZWWW,ZWSH,,B-5598,38000,,7:30,9:30,2:00,,125,P,1234560,1
CSN,8011 (1),ZGGG,YMML,,B-20D7,37000,,20:40,3:45,7:05,,578,P,2450,1
CSN,8011 (2),ZGGG,YMML,,B-20D7,37000,,20:51,5:42,8:50,,578,P,6,1
CSN,8012 (1),YMML,ZGGG,,B-20D7,38000,,8:30,18:10,9:40,,578,P,2460,1
CSN,8012 (2),YMML,ZGGG,,B-20D7,38000,,8:14,17:27,9:13,,578,P,3,1
CSN,8012 (3),YMML,ZGGG,,B-20D7,38000,,8:39,17:27,8:47,,578,P,5,1
CSN,8021,ZHHH,LTFM,,B-1297,38000,,7:35,17:50,10:15,,575,P,3,1
CSN,8022,LTFM,ZHHH,,B-1297,37000,,19:50,4:50,9:00,,575,P,3,1
CSN,8023,ZGSZ,VVNB,,B-5928,38000,,17:40,5:05,11:25,,110,P,1234560,1
CSN,8024,VVNB,ZGSZ,,B-5928,37000,,7:05,22:25,15:20,,110,P,1234560,1
CSN,8047,ZGSZ,WSSS,,B-8366,38000,,0:15,4:30,4:15,,232,P,4,1
CSN,8048,WSSS,ZGSZ,,B-8366,37000,,5:55,10:35,4:40,,232,P,4,1
CSN,8061,ZLXY,UAAA,,B-1717,38000,,23:35,4:30,4:55,,254,P,4,1
CSN,8062,UAAA,ZLXY,,B-1717,37000,,6:30,11:15,4:45,,254,P,5,1
CSN,8065 (1),ZGGG,LTFM,,B-1128,38000,,16:30,3:40,11:10,,605,P,1,1
CSN,8065 (2),ZGGG,LTFM,,B-1128,38000,,5:40,16:50,11:10,,605,P,6,1
CSN,8066 (1),LTFM,ZGGG,,B-1128,37000,,5:40,15:20,9:40,,605,P,2,1
CSN,8066 (2),LTFM,ZGGG,,B-1128,37000,,18:50,4:30,9:40,,605,P,6,1
CSN,8069,ZGGG,OPIS,,B-1243,38000,,23:15,7:00,7:45,,338,P,5,1
CSN,8070,OPIS,ZGGG,,B-1243,37000,,8:30,14:30,6:00,,338,P,6,1
CSN,8091,ZGSZ,EHAM,,B-1062,38000,,17:50,7:00,13:10,,700,P,20,1
CSN,8092,EHAM,ZGSZ,,B-1062,37000,,13:10,1:00,11:50,,700,P,13,1
CSN,8101,ZGGG,RJAA,,B-329S,37000,,0:55,4:50,3:55,,257,P,3,1
CSN,8102,RJAA,ZGGG,,B-329S,38000,,7:00,12:15,5:15,,257,P,3,1
CSN,8117 (1),ZSQD,CYYZ,,B-209X,38000,,3:00,16:10,13:10,,816,P,5,1
CSN,8117 (2),ZSQD,CYYZ,,B-209X,38000,,1:45,14:55,13:10,,816,P,3,1
CSN,8117 (3),ZSQD,CYYZ,,B-209X,38000,,2:00,14:50,12:50,,816,P,1,1
CSN,8117 (4),ZSQD,CYYZ,,B-209X,38000,,2:00,14:41,12:41,,816,P,2,1
CSN,8117 (5),ZSQD,CYYZ,,B-209X,38000,,1:45,15:10,13:25,,816,P,6,1
CSN,8117 (6),ZSQD,CYYZ,,B-209X,38000,,1:45,15:11,13:26,,816,P,0,1
CSN,8118 (1),CYYZ,ZGGG,,B-1293,37000,,18:55,10:15,15:20,,925,P,2360,1
CSN,8118 (2),CYYZ,ZGGG,,B-1293,37000,,19:55,11:40,15:45,,925,P,4,1
CSN,8118 (3),CYYZ,ZGGG,,B-1293,37000,,19:00,10:15,15:15,,925,P,1,1
CSN,8139,ZHHH,OPIS,,B-1297,38000,,8:35,15:20,6:45,,323,P,15,1
CSN,8140,OPIS,ZHHH,,B-1297,37000,,17:15,23:00,5:45,,323,P,15,1
CSN,8169,ZGSZ,YSSY,,B-5928,37000,,22:11,7:15,9:03,,570,P,3,1
CSN,8170,YSSY,ZGSZ,,B-5928,38000,,9:50,19:00,9:10,,570,P,4,1
CSN,8203 (A),ZHHH,ZLXY,,B-5760,32000,,0:20,1:50,1:30,,96,P,1234560,1
CSN,8203 (B),ZLXY,ZWWW,,B-5760,38000,,2:55,6:35,3:40,,198,P,1234560,1
CSN,8204 (A),ZWWW,ZLXY,,B-5760,37000,,7:35,11:05,3:30,,198,P,1234560,1
CSN,8204 (B),ZLXY,ZHHH,,B-5760,31000,,12:35,14:10,1:35,,96,P,1234560,1
